Date,Date,Open,High,Low,Close,Volume,volume30,v_ratio
1958-03-06,1958-03-06,42.0,42.0,42.0,42.0,2470000,2069333.3333333333,1.1936211340206186
1958-03-07,1958-03-07,42.06999969482422,42.06999969482422,42.06999969482422,42.06999969482422,2130000,2046000.0,1.0410557184750733
1958-03-10,1958-03-10,42.209999084472656,42.209999084472656,42.209999084472656,42.209999084472656,1980000,2034666.6666666667,0.973132372214941
1958-03-11,1958-03-11,42.5099983215332,42.5099983215332,42.5099983215332,42.5099983215332,2640000,2055000.0,1.2846715328467153
1958-03-12,1958-03-12,42.40999984741211,42.40999984741211,42.40999984741211,42.40999984741211,2420000,2061666.6666666667,1.173807599029911
1958-03-13,1958-03-13,42.459999084472656,42.459999084472656,42.459999084472656,42.459999084472656,2830000,2084333.3333333333,1.357748280825204
1958-03-14,1958-03-14,42.33000183105469,42.33000183105469,42.33000183105469,42.33000183105469,2150000,2088333.3333333333,1.0295291300877893
1958-03-17,1958-03-17,42.040000915527344,42.040000915527344,42.040000915527344,42.040000915527344,2130000,2076333.3333333333,1.0258468454005458
1958-03-18,1958-03-18,41.88999938964844,41.88999938964844,41.88999938964844,41.88999938964844,2070000,2046333.3333333333,1.0115654015311941
1958-03-19,1958-03-19,42.09000015258789,42.09000015258789,42.09000015258789,42.09000015258789,2410000,2044000.0,1.1790606653620352
1958-03-20,1958-03-20,42.11000061035156,42.11000061035156,42.11000061035156,42.11000061035156,2280000,2046333.3333333333,1.1141879784981268
1958-03-21,1958-03-21,42.41999816894531,42.41999816894531,42.41999816894531,42.41999816894531,2430000,2053333.3333333333,1.1834415584415585
1958-03-24,1958-03-24,42.58000183105469,42.58000183105469,42.58000183105469,42.58000183105469,2580000,2076000.0,1.2427745664739884
1958-03-25,1958-03-25,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,2210000,2079333.3333333333,1.062840654055787
1958-03-26,1958-03-26,42.29999923706055,42.29999923706055,42.29999923706055,42.29999923706055,1990000,2078000.0,0.9576515880654476
1958-03-27,1958-03-27,42.16999816894531,42.16999816894531,42.16999816894531,42.16999816894531,2140000,2086666.6666666667,1.0255591054313098
1958-03-28,1958-03-28,42.20000076293945,42.20000076293945,42.20000076293945,42.20000076293945,1930000,2082000.0,0.9269932756964457
1958-03-31,1958-03-31,42.09999847412109,42.09999847412109,42.09999847412109,42.09999847412109,2050000,2093666.6666666667,0.9791434484954624
1958-04-01,1958-04-01,41.93000030517578,41.93000030517578,41.93000030517578,41.93000030517578,2070000,2106666.6666666665,0.9825949367088608
1958-04-02,1958-04-02,41.59999847412109,41.59999847412109,41.59999847412109,41.59999847412109,2390000,2117333.3333333335,1.1287783375314862
1958-04-03,1958-04-03,41.47999954223633,41.47999954223633,41.47999954223633,41.47999954223633,2130000,2119666.6666666665,1.0048749803428212
1958-04-07,1958-04-07,41.33000183105469,41.33000183105469,41.33000183105469,41.33000183105469,2090000,2132666.6666666665,0.9799937480462645
1958-04-08,1958-04-08,41.43000030517578,41.43000030517578,41.43000030517578,41.43000030517578,2190000,2153333.3333333335,1.0170278637770898
1958-04-09,1958-04-09,41.650001525878906,41.650001525878906,41.650001525878906,41.650001525878906,2040000,2157333.3333333335,0.945611866501854
1958-04-10,1958-04-10,41.70000076293945,41.70000076293945,41.70000076293945,41.70000076293945,2000000,2161333.3333333335,0.9253547193090684
1958-04-11,1958-04-11,41.7400016784668,41.7400016784668,41.7400016784668,41.7400016784668,2060000,2174333.3333333335,0.9474168327456691
1958-04-14,1958-04-14,42.0,42.0,42.0,42.0,2180000,2194333.3333333335,0.9934680236974023
1958-04-15,1958-04-15,42.43000030517578,42.43000030517578,42.43000030517578,42.43000030517578,2590000,2220333.3333333335,1.1664915177901216
1958-04-16,1958-04-16,42.09999847412109,42.09999847412109,42.09999847412109,42.09999847412109,2240000,2228000.0,1.0053859964093357
1958-04-17,1958-04-17,42.25,42.25,42.25,42.25,2500000,2244000.0,1.1140819964349375
1958-04-18,1958-04-18,42.709999084472656,42.709999084472656,42.709999084472656,42.709999084472656,2700000,2251666.6666666665,1.1991117690599558
1958-04-21,1958-04-21,42.93000030517578,42.93000030517578,42.93000030517578,42.93000030517578,2550000,2265666.6666666665,1.1254965425923202
1958-04-22,1958-04-22,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,2440000,2281000.0,1.0697062691801842
1958-04-23,1958-04-23,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,2720000,2283666.6666666665,1.1910669975186106
1958-04-24,1958-04-24,43.13999938964844,43.13999938964844,43.13999938964844,43.13999938964844,2870000,2298666.6666666665,1.2485498839907194
1958-04-25,1958-04-25,43.36000061035156,43.36000061035156,43.36000061035156,43.36000061035156,3020000,2305000.0,1.3101952277657267
1958-04-28,1958-04-28,43.220001220703125,43.220001220703125,43.220001220703125,43.220001220703125,2400000,2313333.3333333335,1.037463976945245
1958-04-29,1958-04-29,43.0,43.0,43.0,43.0,2190000,2315333.3333333335,0.945868125539879
1958-04-30,1958-04-30,43.43999862670898,43.43999862670898,43.43999862670898,43.43999862670898,2900000,2343000.0,1.2377294067434912
1958-05-01,1958-05-01,43.540000915527344,43.540000915527344,43.540000915527344,43.540000915527344,2630000,2350333.3333333335,1.1189902141540207
1958-05-02,1958-05-02,43.68999862670898,43.68999862670898,43.68999862670898,43.68999862670898,2290000,2350666.6666666665,0.9741917186613728
1958-05-05,1958-05-05,43.790000915527344,43.790000915527344,43.790000915527344,43.790000915527344,2670000,2358666.6666666665,1.1319954776710006
1958-05-06,1958-05-06,44.0099983215332,44.0099983215332,44.0099983215332,44.0099983215332,3110000,2376333.3333333335,1.3087389535699256
1958-05-07,1958-05-07,43.93000030517578,43.93000030517578,43.93000030517578,43.93000030517578,2770000,2395000.0,1.1565762004175366
1958-05-08,1958-05-08,43.9900016784668,43.9900016784668,43.9900016784668,43.9900016784668,2790000,2421666.6666666665,1.1520991052993808
1958-05-09,1958-05-09,44.09000015258789,44.09000015258789,44.09000015258789,44.09000015258789,2760000,2442333.3333333335,1.1300668759383103
1958-05-12,1958-05-12,43.75,43.75,43.75,43.75,2780000,2470666.6666666665,1.1252023745277928
1958-05-13,1958-05-13,43.619998931884766,43.619998931884766,43.619998931884766,43.619998931884766,2940000,2500333.3333333335,1.1758432209038794
1958-05-14,1958-05-14,43.119998931884766,43.119998931884766,43.119998931884766,43.119998931884766,3060000,2533333.3333333335,1.2078947368421051
1958-05-15,1958-05-15,43.34000015258789,43.34000015258789,43.34000015258789,43.34000015258789,2470000,2536000.0,0.9739747634069401
1958-05-16,1958-05-16,43.36000061035156,43.36000061035156,43.36000061035156,43.36000061035156,2030000,2532666.6666666665,0.8015267175572519
1958-05-19,1958-05-19,43.2400016784668,43.2400016784668,43.2400016784668,43.2400016784668,1910000,2526666.6666666665,0.7559366754617415
1958-05-20,1958-05-20,43.61000061035156,43.61000061035156,43.61000061035156,43.61000061035156,2500000,2537000.0,0.9854158454867954
1958-05-21,1958-05-21,43.54999923706055,43.54999923706055,43.54999923706055,43.54999923706055,2580000,2555000.0,1.009784735812133
1958-05-22,1958-05-22,43.77999877929688,43.77999877929688,43.77999877929688,43.77999877929688,2950000,2586666.6666666665,1.1404639175257734
1958-05-23,1958-05-23,43.869998931884766,43.869998931884766,43.869998931884766,43.869998931884766,2570000,2603666.6666666665,0.9870695173473307
1958-05-26,1958-05-26,43.84999847412109,43.84999847412109,43.84999847412109,43.84999847412109,2500000,2614333.3333333335,0.9562667346678566
1958-05-27,1958-05-27,43.790000915527344,43.790000915527344,43.790000915527344,43.790000915527344,2180000,2600666.6666666665,0.8382466034350167
1958-05-28,1958-05-28,43.84999847412109,43.84999847412109,43.84999847412109,43.84999847412109,2260000,2601333.3333333335,0.8687852383393131
1958-05-29,1958-05-29,44.09000015258789,44.09000015258789,44.09000015258789,44.09000015258789,2350000,2596333.3333333335,0.9051226088072922
1958-06-02,1958-06-02,44.310001373291016,44.310001373291016,44.310001373291016,44.310001373291016,2770000,2598666.6666666665,1.0659312467932274
1958-06-03,1958-06-03,44.459999084472656,44.459999084472656,44.459999084472656,44.459999084472656,2780000,2606333.3333333335,1.0666325617086583
1958-06-04,1958-06-04,44.5,44.5,44.5,44.5,2690000,2614666.6666666665,1.0288118306986231
1958-06-05,1958-06-05,44.54999923706055,44.54999923706055,44.54999923706055,44.54999923706055,2600000,2610666.6666666665,0.9959141981613893
1958-06-06,1958-06-06,44.63999938964844,44.63999938964844,44.63999938964844,44.63999938964844,2680000,2604333.3333333335,1.0290541405350058
1958-06-09,1958-06-09,44.56999969482422,44.56999969482422,44.56999969482422,44.56999969482422,2380000,2583000.0,0.9214092140921409
1958-06-10,1958-06-10,44.47999954223633,44.47999954223633,44.47999954223633,44.47999954223633,2390000,2582666.6666666665,0.9254001032524523
1958-06-11,1958-06-11,44.4900016784668,44.4900016784668,44.4900016784668,44.4900016784668,2570000,2595333.3333333335,0.9902388903159517
1958-06-12,1958-06-12,44.75,44.75,44.75,44.75,2760000,2590666.6666666665,1.065362840967576
1958-06-13,1958-06-13,45.02000045776367,45.02000045776367,45.02000045776367,45.02000045776367,3100000,2606333.3333333335,1.189410410538432
1958-06-16,1958-06-16,45.18000030517578,45.18000030517578,45.18000030517578,45.18000030517578,2870000,2625666.6666666665,1.0930557318776184
1958-06-17,1958-06-17,44.93999862670898,44.93999862670898,44.93999862670898,44.93999862670898,2950000,2635000.0,1.1195445920303606
1958-06-18,1958-06-18,45.34000015258789,45.34000015258789,45.34000015258789,45.34000015258789,2640000,2619333.3333333335,1.0078900483583608
1958-06-19,1958-06-19,44.61000061035156,44.61000061035156,44.61000061035156,44.61000061035156,2690000,2616666.6666666665,1.0280254777070064
1958-06-20,1958-06-20,44.84999847412109,44.84999847412109,44.84999847412109,44.84999847412109,2590000,2610000.0,0.9923371647509579
1958-06-23,1958-06-23,44.68999862670898,44.68999862670898,44.68999862670898,44.68999862670898,2340000,2596000.0,0.901386748844376
1958-06-24,1958-06-24,44.52000045776367,44.52000045776367,44.52000045776367,44.52000045776367,2560000,2588666.6666666665,0.9889260880762297
1958-06-25,1958-06-25,44.630001068115234,44.630001068115234,44.630001068115234,44.630001068115234,2720000,2581333.3333333335,1.0537190082644627
1958-06-26,1958-06-26,44.84000015258789,44.84000015258789,44.84000015258789,44.84000015258789,2910000,2576333.3333333335,1.1295122266787423
1958-06-27,1958-06-27,44.900001525878906,44.900001525878906,44.900001525878906,44.900001525878906,2800000,2587333.3333333335,1.082195310486988
1958-06-30,1958-06-30,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,2820000,2613666.6666666665,1.0789440122433365
1958-07-01,1958-07-01,45.27999877929688,45.27999877929688,45.27999877929688,45.27999877929688,2600000,2636666.6666666665,0.9860935524652339
1958-07-02,1958-07-02,45.31999969482422,45.31999969482422,45.31999969482422,45.31999969482422,2370000,2632333.3333333335,0.9003419019880967
1958-07-03,1958-07-03,45.470001220703125,45.470001220703125,45.470001220703125,45.470001220703125,2630000,2634000.0,0.9984813971146546
1958-07-07,1958-07-07,45.619998931884766,45.619998931884766,45.619998931884766,45.619998931884766,2510000,2619333.3333333335,0.9582590990073809
1958-07-08,1958-07-08,45.400001525878906,45.400001525878906,45.400001525878906,45.400001525878906,2430000,2614666.6666666665,0.9293727689954105
1958-07-09,1958-07-09,45.25,45.25,45.25,45.25,2630000,2619000.0,1.0042000763650247
1958-07-10,1958-07-10,45.41999816894531,45.41999816894531,45.41999816894531,45.41999816894531,2510000,2630000.0,0.9543726235741445
1958-07-11,1958-07-11,45.720001220703125,45.720001220703125,45.720001220703125,45.720001220703125,2400000,2634666.6666666665,0.9109311740890689
1958-07-14,1958-07-14,45.13999938964844,45.13999938964844,45.13999938964844,45.13999938964844,2540000,2641000.0,0.9617569102612646
1958-07-15,1958-07-15,45.11000061035156,45.11000061035156,45.11000061035156,45.11000061035156,3090000,2651666.6666666665,1.1653048397234445
1958-07-16,1958-07-16,45.25,45.25,45.25,45.25,3240000,2667000.0,1.2148481439820022
1958-07-17,1958-07-17,45.54999923706055,45.54999923706055,45.54999923706055,45.54999923706055,3180000,2683333.3333333335,1.1850931677018632
1958-07-18,1958-07-18,45.77000045776367,45.77000045776367,45.77000045776367,45.77000045776367,3350000,2708333.3333333335,1.2369230769230768
1958-07-21,1958-07-21,46.33000183105469,46.33000183105469,46.33000183105469,46.33000183105469,3440000,2733666.6666666665,1.2583831240092673
1958-07-22,1958-07-22,46.40999984741211,46.40999984741211,46.40999984741211,46.40999984741211,3420000,2768333.3333333335,1.2354003612281756
1958-07-23,1958-07-23,46.400001525878906,46.400001525878906,46.400001525878906,46.400001525878906,3550000,2807000.0,1.2646954043462773
1958-07-24,1958-07-24,46.650001525878906,46.650001525878906,46.650001525878906,46.650001525878906,3740000,2846000.0,1.314125087842586
1958-07-25,1958-07-25,46.970001220703125,46.970001220703125,46.970001220703125,46.970001220703125,4430000,2901666.6666666665,1.5267087880528434
1958-07-28,1958-07-28,47.150001525878906,47.150001525878906,47.150001525878906,47.150001525878906,3940000,2929666.6666666665,1.3448628968028218
1958-07-29,1958-07-29,46.959999084472656,46.959999084472656,46.959999084472656,46.959999084472656,3310000,2944333.3333333335,1.1241933657873882
1958-07-30,1958-07-30,47.09000015258789,47.09000015258789,47.09000015258789,47.09000015258789,3680000,2968666.6666666665,1.2396137435436785
1958-07-31,1958-07-31,47.18999862670898,47.18999862670898,47.18999862670898,47.18999862670898,4440000,3028666.6666666665,1.465991635483161
1958-08-01,1958-08-01,47.4900016784668,47.4900016784668,47.4900016784668,47.4900016784668,3380000,3051666.6666666665,1.107591480065538
1958-08-04,1958-08-04,47.93999862670898,47.93999862670898,47.93999862670898,47.93999862670898,4000000,3098666.6666666665,1.2908777969018934
1958-08-05,1958-08-05,47.75,47.75,47.75,47.75,4210000,3161000.0,1.3318570072761784
1958-08-06,1958-08-06,47.459999084472656,47.459999084472656,47.459999084472656,47.459999084472656,3440000,3190333.3333333335,1.0782572353986
1958-08-07,1958-08-07,47.77000045776367,47.77000045776367,47.77000045776367,47.77000045776367,3200000,3206333.3333333335,0.998024742696746
1958-08-08,1958-08-08,48.04999923706055,48.04999923706055,48.04999923706055,48.04999923706055,3650000,3231000.0,1.129681213246673
1958-08-11,1958-08-11,48.15999984741211,48.15999984741211,48.15999984741211,48.15999984741211,2870000,3233333.3333333335,0.8876288659793814
1958-08-12,1958-08-12,47.72999954223633,47.72999954223633,47.72999954223633,47.72999954223633,2600000,3226000.0,0.805951642901426
1958-08-13,1958-08-13,47.810001373291016,47.810001373291016,47.810001373291016,47.810001373291016,2790000,3232333.3333333335,0.8631535526451479
1958-08-14,1958-08-14,47.90999984741211,47.90999984741211,47.90999984741211,47.90999984741211,3370000,3265666.6666666665,1.0319485556803103
1958-08-15,1958-08-15,47.5,47.5,47.5,47.5,2960000,3276666.6666666665,0.9033570701932859
1958-08-18,1958-08-18,47.220001220703125,47.220001220703125,47.220001220703125,47.220001220703125,2390000,3272666.6666666665,0.730291301690772
1958-08-19,1958-08-19,47.29999923706055,47.29999923706055,47.29999923706055,47.29999923706055,2250000,3266666.6666666665,0.6887755102040817
1958-08-20,1958-08-20,47.31999969482422,47.31999969482422,47.31999969482422,47.31999969482422,2460000,3261000.0,0.7543698252069917
1958-08-21,1958-08-21,47.630001068115234,47.630001068115234,47.630001068115234,47.630001068115234,2500000,3260666.6666666665,0.7667143733387856
1958-08-22,1958-08-22,47.72999954223633,47.72999954223633,47.72999954223633,47.72999954223633,2660000,3269333.3333333335,0.8136215334420881
1958-08-25,1958-08-25,47.7400016784668,47.7400016784668,47.7400016784668,47.7400016784668,2610000,3271666.6666666665,0.7977585328578707
1958-08-26,1958-08-26,47.900001525878906,47.900001525878906,47.900001525878906,47.900001525878906,2910000,3265666.6666666665,0.8910891089108911
1958-08-27,1958-08-27,47.90999984741211,47.90999984741211,47.90999984741211,47.90999984741211,3250000,3266000.0,0.9951010410287814
1958-08-28,1958-08-28,47.65999984741211,47.65999984741211,47.65999984741211,47.65999984741211,2540000,3244666.6666666665,0.7828230943086091
1958-08-29,1958-08-29,47.75,47.75,47.75,47.75,2260000,3208333.3333333335,0.7044155844155844
1958-09-02,1958-09-02,48.0,48.0,48.0,48.0,2930000,3191333.3333333335,0.9181115521203258
1958-09-03,1958-09-03,48.18000030517578,48.18000030517578,48.18000030517578,48.18000030517578,3240000,3185333.3333333335,1.0171619924654667
1958-09-04,1958-09-04,48.09999847412109,48.09999847412109,48.09999847412109,48.09999847412109,3100000,3170333.3333333335,0.9778151613920723
1958-09-05,1958-09-05,47.970001220703125,47.970001220703125,47.970001220703125,47.970001220703125,2520000,3129666.6666666665,0.8051975716263713
1958-09-08,1958-09-08,48.130001068115234,48.130001068115234,48.130001068115234,48.130001068115234,3030000,3083000.0,0.9828089523191696
1958-09-09,1958-09-09,48.459999084472656,48.459999084472656,48.459999084472656,48.459999084472656,3480000,3067666.6666666665,1.134412691513637
1958-09-10,1958-09-10,48.310001373291016,48.310001373291016,48.310001373291016,48.310001373291016,2820000,3051333.3333333335,0.9241861481319641
1958-09-11,1958-09-11,48.63999938964844,48.63999938964844,48.63999938964844,48.63999938964844,3300000,3038666.6666666665,1.0860026327336552
1958-09-12,1958-09-12,48.52999877929688,48.52999877929688,48.52999877929688,48.52999877929688,3100000,2994000.0,1.0354041416165665
1958-09-15,1958-09-15,48.959999084472656,48.959999084472656,48.959999084472656,48.959999084472656,3040000,2982666.6666666665,1.0192221725525257
1958-09-16,1958-09-16,49.34999847412109,49.34999847412109,49.34999847412109,49.34999847412109,3940000,2980666.6666666665,1.321851934690226
1958-09-17,1958-09-17,49.34999847412109,49.34999847412109,49.34999847412109,49.34999847412109,3790000,2966666.6666666665,1.2775280898876404
1958-09-18,1958-09-18,49.380001068115234,49.380001068115234,49.380001068115234,49.380001068115234,3460000,2967333.3333333335,1.1660301055942484
1958-09-19,1958-09-19,49.400001525878906,49.400001525878906,49.400001525878906,49.400001525878906,3880000,2990000.0,1.2976588628762542
1958-09-22,1958-09-22,49.20000076293945,49.20000076293945,49.20000076293945,49.20000076293945,3490000,2984666.6666666665,1.1693098056734421
1958-09-23,1958-09-23,49.560001373291016,49.560001373291016,49.560001373291016,49.560001373291016,3950000,3020666.6666666665,1.3076583535643347
1958-09-24,1958-09-24,49.77999877929688,49.77999877929688,49.77999877929688,49.77999877929688,3120000,3038000.0,1.0269914417379855
1958-09-25,1958-09-25,49.56999969482422,49.56999969482422,49.56999969482422,49.56999969482422,4490000,3094666.6666666665,1.450883239982766
1958-09-26,1958-09-26,49.65999984741211,49.65999984741211,49.65999984741211,49.65999984741211,3420000,3096333.3333333335,1.1045322424372914
1958-09-29,1958-09-29,49.869998931884766,49.869998931884766,49.869998931884766,49.869998931884766,3680000,3120333.3333333335,1.1793611793611793
1958-09-30,1958-09-30,50.060001373291016,50.060001373291016,50.060001373291016,50.060001373291016,4160000,3179333.3333333335,1.3084504088907527
1958-10-01,1958-10-01,49.97999954223633,49.97999954223633,49.97999954223633,49.97999954223633,3780000,3230333.3333333335,1.170157878443917
1958-10-02,1958-10-02,50.16999816894531,50.16999816894531,50.16999816894531,50.16999816894531,3750000,3273333.3333333335,1.145621181262729
1958-10-03,1958-10-03,50.369998931884766,50.369998931884766,50.369998931884766,50.369998931884766,3830000,3317666.6666666665,1.15442580126595
1958-10-06,1958-10-06,51.06999969482422,51.06999969482422,51.06999969482422,51.06999969482422,3570000,3348000.0,1.0663082437275986
1958-10-07,1958-10-07,51.06999969482422,51.06999969482422,51.06999969482422,51.06999969482422,3570000,3380000.0,1.0562130177514792
1958-10-08,1958-10-08,51.060001373291016,51.060001373291016,51.060001373291016,51.060001373291016,3680000,3405666.6666666665,1.0805520211412352
1958-10-09,1958-10-09,51.04999923706055,51.04999923706055,51.04999923706055,51.04999923706055,3670000,3419666.6666666665,1.0732040159859635
1958-10-10,1958-10-10,51.38999938964844,51.38999938964844,51.38999938964844,51.38999938964844,4610000,3488666.6666666665,1.3214217466080642
1958-10-13,1958-10-13,51.619998931884766,51.619998931884766,51.619998931884766,51.619998931884766,4550000,3565000.0,1.276297335203366
1958-10-14,1958-10-14,51.2599983215332,51.2599983215332,51.2599983215332,51.2599983215332,5110000,3637666.6666666665,1.404746632456703
1958-10-15,1958-10-15,50.58000183105469,50.58000183105469,50.58000183105469,50.58000183105469,4810000,3690000.0,1.3035230352303524
1958-10-16,1958-10-16,50.93999862670898,50.93999862670898,50.93999862670898,50.93999862670898,4560000,3738666.6666666665,1.2196861626248217
1958-10-17,1958-10-17,51.459999084472656,51.459999084472656,51.459999084472656,51.459999084472656,5360000,3833333.3333333335,1.3982608695652172
1958-10-20,1958-10-20,51.27000045776367,51.27000045776367,51.27000045776367,51.27000045776367,4560000,3884333.3333333335,1.173946623187162
1958-10-21,1958-10-21,51.27000045776367,51.27000045776367,51.27000045776367,51.27000045776367,4010000,3902000.0,1.027678113787801
1958-10-22,1958-10-22,51.06999969482422,51.06999969482422,51.06999969482422,51.06999969482422,3500000,3924666.6666666665,0.8917954815695601
1958-10-23,1958-10-23,50.970001220703125,50.970001220703125,50.970001220703125,50.970001220703125,3610000,3935000.0,0.9174078780177891
1958-10-24,1958-10-24,50.810001373291016,50.810001373291016,50.810001373291016,50.810001373291016,3770000,3957333.3333333335,0.9526617250673854
1958-10-27,1958-10-27,50.41999816894531,50.41999816894531,50.41999816894531,50.41999816894531,3980000,3988666.6666666665,0.9978271770015043
1958-10-28,1958-10-28,50.58000183105469,50.58000183105469,50.58000183105469,50.58000183105469,3670000,3979666.6666666665,0.9221877879219366
1958-10-29,1958-10-29,51.06999969482422,51.06999969482422,51.06999969482422,51.06999969482422,4790000,4013000.0,1.1936207326189883
1958-10-30,1958-10-30,51.27000045776367,51.27000045776367,51.27000045776367,51.27000045776367,4360000,4043000.0,1.0784071234232007
1958-10-31,1958-10-31,51.33000183105469,51.33000183105469,51.33000183105469,51.33000183105469,3920000,4044333.3333333335,0.9692573971812412
1958-11-03,1958-11-03,51.560001373291016,51.560001373291016,51.560001373291016,51.560001373291016,3240000,4036000.0,0.8027750247770069
1958-11-05,1958-11-05,52.02999877929688,52.02999877929688,52.02999877929688,52.02999877929688,4080000,4040333.3333333335,1.0098176718092566
1958-11-06,1958-11-06,52.45000076293945,52.45000076293945,52.45000076293945,52.45000076293945,4890000,4099333.3333333335,1.1928768905513092
1958-11-07,1958-11-07,52.2599983215332,52.2599983215332,52.2599983215332,52.2599983215332,3700000,4073000.0,0.9084213110729192
1958-11-10,1958-11-10,52.56999969482422,52.56999969482422,52.56999969482422,52.56999969482422,3730000,4083333.3333333335,0.913469387755102
1958-11-11,1958-11-11,52.97999954223633,52.97999954223633,52.97999954223633,52.97999954223633,4040000,4095333.3333333335,0.9864886863096207
1958-11-12,1958-11-12,53.04999923706055,53.04999923706055,53.04999923706055,53.04999923706055,4440000,4104666.6666666665,1.0816956309891181
1958-11-13,1958-11-13,52.83000183105469,52.83000183105469,52.83000183105469,52.83000183105469,4200000,4118666.6666666665,1.0197474910974427
1958-11-14,1958-11-14,53.09000015258789,53.09000015258789,53.09000015258789,53.09000015258789,4390000,4140000.0,1.0603864734299517
1958-11-17,1958-11-17,53.2400016784668,53.2400016784668,53.2400016784668,53.2400016784668,4540000,4163666.6666666665,1.090385077255624
1958-11-18,1958-11-18,53.130001068115234,53.130001068115234,53.130001068115234,53.130001068115234,3820000,4172000.0,0.9156279961649089
1958-11-19,1958-11-19,53.20000076293945,53.20000076293945,53.20000076293945,53.20000076293945,4090000,4189333.3333333335,0.9762889879057924
1958-11-20,1958-11-20,53.209999084472656,53.209999084472656,53.209999084472656,53.209999084472656,4320000,4210666.666666667,1.025965801139962
1958-11-21,1958-11-21,52.70000076293945,52.70000076293945,52.70000076293945,52.70000076293945,3950000,4220000.0,0.9360189573459715
1958-11-24,1958-11-24,52.02999877929688,52.02999877929688,52.02999877929688,52.02999877929688,4770000,4225333.333333333,1.1289050173556328
1958-11-25,1958-11-25,51.02000045776367,51.02000045776367,51.02000045776367,51.02000045776367,3940000,4205000.0,0.9369797859690844
1958-11-26,1958-11-26,51.900001525878906,51.900001525878906,51.900001525878906,51.900001525878906,4090000,4171000.0,0.9805801965955406
1958-11-28,1958-11-28,52.47999954223633,52.47999954223633,52.47999954223633,52.47999954223633,4120000,4148000.0,0.9932497589199615
1958-12-01,1958-12-01,52.68999862670898,52.68999862670898,52.68999862670898,52.68999862670898,3800000,4122666.6666666665,0.9217335058214748
1958-12-02,1958-12-02,52.459999084472656,52.459999084472656,52.459999084472656,52.459999084472656,3320000,4054666.6666666665,0.8188096021045709
1958-12-03,1958-12-03,52.52999877929688,52.52999877929688,52.52999877929688,52.52999877929688,3460000,4018000.0,0.86112493777999
1958-12-04,1958-12-04,52.54999923706055,52.54999923706055,52.54999923706055,52.54999923706055,3630000,4005333.3333333335,0.9062916111850865
1958-12-05,1958-12-05,52.459999084472656,52.459999084472656,52.459999084472656,52.459999084472656,3360000,4000666.6666666665,0.8398600233294451
1958-12-08,1958-12-08,52.459999084472656,52.459999084472656,52.459999084472656,52.459999084472656,3590000,4000000.0,0.8975
1958-12-09,1958-12-09,52.81999969482422,52.81999969482422,52.81999969482422,52.81999969482422,3790000,4000666.6666666665,0.9473421096483919
1958-12-10,1958-12-10,53.459999084472656,53.459999084472656,53.459999084472656,53.459999084472656,4340000,4012666.6666666665,1.0815750124605417
1958-12-11,1958-12-11,53.34999847412109,53.34999847412109,53.34999847412109,53.34999847412109,4250000,4032000.0,1.0540674603174602
1958-12-12,1958-12-12,53.220001220703125,53.220001220703125,53.220001220703125,53.220001220703125,3140000,3977000.0,0.7895398541614282
1958-12-15,1958-12-15,53.369998931884766,53.369998931884766,53.369998931884766,53.369998931884766,3340000,3943000.0,0.8470707583058584
1958-12-16,1958-12-16,53.56999969482422,53.56999969482422,53.56999969482422,53.56999969482422,3970000,3944666.6666666665,1.0064221733986818
1958-12-17,1958-12-17,53.91999816894531,53.91999816894531,53.91999816894531,53.91999816894531,3900000,3966666.6666666665,0.9831932773109244
1958-12-18,1958-12-18,54.150001525878906,54.150001525878906,54.150001525878906,54.150001525878906,3900000,3960666.6666666665,0.9846827133479212
1958-12-19,1958-12-19,54.06999969482422,54.06999969482422,54.06999969482422,54.06999969482422,3540000,3915666.6666666665,0.904060611219886
1958-12-22,1958-12-22,53.709999084472656,53.709999084472656,53.709999084472656,53.709999084472656,3030000,3893333.3333333335,0.7782534246575342
1958-12-23,1958-12-23,53.41999816894531,53.41999816894531,53.41999816894531,53.41999816894531,2870000,3864666.6666666665,0.7426254959461791
1958-12-24,1958-12-24,54.11000061035156,54.11000061035156,54.11000061035156,54.11000061035156,3050000,3831666.6666666665,0.7959982601130927
1958-12-29,1958-12-29,54.7400016784668,54.7400016784668,54.7400016784668,54.7400016784668,3790000,3810000.0,0.994750656167979
1958-12-30,1958-12-30,54.93000030517578,54.93000030517578,54.93000030517578,54.93000030517578,3900000,3800000.0,1.0263157894736843
1958-12-31,1958-12-31,55.209999084472656,55.209999084472656,55.209999084472656,55.209999084472656,3970000,3786000.0,1.0486001056524037
1959-01-02,1959-01-02,55.43999862670898,55.43999862670898,55.43999862670898,55.43999862670898,3380000,3747333.3333333335,0.9019747375911759
1959-01-05,1959-01-05,55.65999984741211,55.65999984741211,55.65999984741211,55.65999984741211,4210000,3760333.3333333335,1.1195815973761192
1959-01-06,1959-01-06,55.59000015258789,55.59000015258789,55.59000015258789,55.59000015258789,3690000,3747000.0,0.9847878302642114
1959-01-07,1959-01-07,54.88999938964844,54.88999938964844,54.88999938964844,54.88999938964844,4140000,3741000.0,1.1066559743384121
